participantId,Age_enc,Sex_enc,work_in_finance_enc,invest_own_score,first_invest_time_enc,trade_freq_12m_enc,news_follow_freq_enc,risk_pref_score,time_preference_switch,fin_lit_score,fin_lit_selfassess_1_enc,fin_overconfidence_1_enc,portfolio_confidence_1_enc,trust_ai_score,market_outlook_2wk_enc,market_volatility_2w_enc
1275,27,0,0,0.0,4,,1,0.5416666666666666,1,0.4285714285714285,60.0,5.0,2.0,3.75,5,6.0
816,48,0,0,0.5,5,3.0,3,0.4166666666666666,2,0.7142857142857143,90.0,5.0,6.0,3.25,5,5.0
1158,38,0,1,0.5,3,1.0,3,0.1666666666666666,3,0.7142857142857143,70.0,5.0,5.0,2.25,4,2.0
1938,29,1,0,0.375,2,1.0,2,0.2916666666666666,2,0.7142857142857143,80.0,6.0,5.0,4.0,4,4.0
2164,39,1,0,0.125,5,,3,0.2083333333333333,4,0.4285714285714285,80.0,5.0,2.0,2.75,3,6.0
768,44,0,0,0.125,4,,2,0.125,1,0.7142857142857143,30.0,2.0,4.0,3.75,5,3.0
1605,20,1,0,0.375,2,1.0,2,0.5833333333333334,1,0.5714285714285714,90.0,5.0,5.0,3.25,3,5.0
1212,41,1,0,0.0,1,,1,0.5,1,0.7142857142857143,90.0,4.0,2.0,2.75,5,3.0
271,63,1,0,0.625,5,3.0,3,0.3333333333333333,1,0.7142857142857143,100.0,6.0,6.0,3.75,6,6.0
1149,36,1,0,0.75,5,3.0,3,0.125,1,0.7142857142857143,90.0,7.0,7.0,5.0,5,4.0
1242,21,0,0,0.0,1,,1,0.25,5,0.5714285714285714,30.0,2.0,1.0,2.75,2,5.0
292,30,1,1,0.875,2,2.0,2,0.6666666666666667,6,0.4285714285714285,80.0,7.0,7.0,5.0,6,5.0
957,32,1,1,0.75,4,3.0,3,0.5833333333333333,1,0.7142857142857143,90.0,6.0,6.0,5.25,5,6.0
2012,22,0,1,0.25,2,1.0,2,0.9166666666666669,2,0.7142857142857143,70.0,5.0,6.0,3.25,5,4.0
2197,23,1,1,0.25,1,3.0,3,0.625,8,0.7142857142857143,100.0,5.0,5.0,3.25,2,7.0
374,29,1,1,0.5,4,3.0,3,0.4166666666666666,5,0.8571428571428571,60.0,5.0,5.0,4.0,6,4.0
2339,32,1,0,0.5,2,1.0,2,0.8333333333333333,3,1.0,100.0,5.0,5.0,5.25,6,6.0
1304,31,1,0,0.75,4,3.0,3,0.9166666666666669,1,0.8571428571428571,100.0,5.0,5.0,3.25,5,5.0
47,36,1,0,0.375,5,3.0,3,0.6666666666666667,1,0.8571428571428571,90.0,5.0,5.0,3.0,7,4.0
504,65,1,0,0.75,5,3.0,3,0.4583333333333333,1,1.0,80.0,6.0,6.0,5.0,6,5.0
1493,39,0,0,0.5714285714285714,3,1.0,2,0.5833333333333333,2,0.7142857142857143,70.0,6.0,6.0,4.25,5,4.0
1907,60,1,0,0.5,5,3.0,3,0.5416666666666666,1,0.7142857142857143,100.0,6.0,7.0,4.25,5,4.0
198,22,0,0,0.375,2,,3,0.5833333333333333,5,1.0,80.0,5.0,5.0,4.0,5,5.0
1357,33,1,0,0.5,4,2.0,2,0.2083333333333333,9,1.0,70.0,3.0,2.0,3.75,5,7.0
1303,69,0,0,0.25,4,1.0,2,0.2083333333333333,7,0.7142857142857143,70.0,4.0,4.0,4.25,5,5.0
2154,38,0,0,0.125,4,1.0,2,0.5,7,0.7142857142857143,70.0,4.0,5.0,4.25,5,4.0
361,29,1,0,0.25,3,3.0,3,0.5416666666666667,1,0.8571428571428571,80.0,3.0,4.0,4.75,5,4.0
891,30,1,0,0.2857142857142857,1,3.0,1,0.4583333333333333,1,0.8571428571428571,0.0,1.0,2.0,3.75,6,6.0
1345,33,1,1,0.5,3,1.0,3,0.4166666666666666,1,1.0,90.0,5.0,5.0,4.75,5,6.0
1455,35,0,0,0.125,4,2.0,1,0.1666666666666666,1,0.8571428571428571,60.0,2.0,1.0,3.75,2,7.0
2370,31,1,0,0.25,3,2.0,2,0.2916666666666666,5,0.8571428571428571,80.0,4.0,4.0,4.25,4,5.0
52,21,0,0,0.0,4,,1,0.5833333333333333,1,0.5714285714285714,60.0,2.0,1.0,4.5,2,3.0
22,29,0,0,0.125,1,,2,0.25,2,0.8571428571428571,70.0,5.0,4.0,1.25,2,6.0
2278,28,1,1,0.5,4,2.0,3,0.4166666666666666,1,1.0,80.0,5.0,6.0,4.0,5,4.0
1874,50,0,0,0.5,4,2.0,2,0.75,1,0.8571428571428571,80.0,4.0,4.0,2.75,3,3.0
932,62,1,0,0.625,5,2.0,3,0.5,1,0.8571428571428571,70.0,5.0,5.0,1.0,5,6.0
868,34,1,0,0.0,5,,2,0.4166666666666667,5,1.0,70.0,3.0,3.0,4.75,5,5.0
2044,30,0,0,0.5,4,3.0,3,0.4583333333333333,5,0.8571428571428571,80.0,5.0,5.0,4.25,6,5.0
1008,37,0,1,0.5,3,2.0,3,0.9166666666666669,4,0.8571428571428571,70.0,6.0,6.0,4.75,5,4.0
508,37,1,0,0.625,5,3.0,2,0.4166666666666666,5,0.8571428571428571,80.0,5.0,5.0,4.25,5,3.0
1824,64,1,0,0.5,5,1.0,3,0.7083333333333333,1,0.7142857142857143,80.0,4.0,5.0,4.75,6,4.0
837,36,0,1,0.375,3,1.0,2,0.3333333333333333,4,0.7142857142857143,80.0,6.0,7.0,5.0,6,6.0
1115,42,1,0,0.25,5,2.0,3,0.6666666666666666,1,0.7142857142857143,90.0,6.0,6.0,3.25,4,4.0
2098,57,1,0,0.625,5,2.0,3,0.4583333333333333,1,1.0,90.0,6.0,5.0,3.75,5,5.0
119,28,1,0,0.375,3,2.0,3,0.9166666666666669,5,0.7142857142857143,70.0,4.0,7.0,4.0,7,3.0
2114,43,1,0,0.875,5,3.0,3,0.0833333333333333,1,0.8571428571428571,90.0,6.0,5.0,5.0,5,2.0
2363,46,0,0,0.125,5,1.0,3,0.4166666666666667,1,1.0,90.0,5.0,4.0,5.75,5,2.0
1476,67,1,0,0.5,5,2.0,3,0.5,1,1.0,90.0,5.0,5.0,4.5,4,4.0
954,47,1,0,0.625,5,3.0,2,0.8333333333333333,1,1.0,100.0,5.0,7.0,4.75,6,4.0
1965,52,1,0,0.5,4,1.0,3,0.2916666666666666,1,0.8571428571428571,60.0,5.0,6.0,4.75,5,5.0
42,29,1,0,0.75,3,1.0,1,0.2916666666666666,1,0.8571428571428571,80.0,4.0,5.0,3.75,5,4.0
901,48,1,0,0.375,4,,2,0.7083333333333333,1,0.4285714285714285,60.0,2.0,4.0,3.0,3,6.0
588,58,1,0,0.75,5,2.0,2,0.4166666666666666,1,0.8571428571428571,80.0,4.0,5.0,3.75,4,4.0
2323,29,1,0,0.625,4,3.0,3,0.6666666666666667,2,0.5714285714285714,70.0,7.0,6.0,3.75,6,6.0
1483,24,0,0,0.5,3,2.0,2,0.4583333333333333,1,1.0,80.0,5.0,5.0,3.25,4,5.0
1240,29,1,0,0.625,4,2.0,1,0.5833333333333333,1,0.7142857142857143,60.0,6.0,6.0,5.0,7,4.0
912,41,1,1,0.875,5,3.0,3,0.6666666666666667,3,0.4285714285714285,80.0,5.0,5.0,6.75,1,6.0
216,47,1,0,0.25,5,2.0,3,0.3333333333333333,1,0.8571428571428571,80.0,5.0,6.0,3.75,5,4.0
970,32,1,0,0.125,5,,2,0.5,1,1.0,70.0,3.0,4.0,5.25,4,4.0
864,38,1,1,0.875,5,,3,0.0,1,1.0,80.0,7.0,6.0,2.0,6,3.0
1865,78,1,0,0.625,4,3.0,3,0.3333333333333333,1,0.8571428571428571,80.0,4.0,5.0,4.25,5,5.0
12,27,1,1,0.375,3,3.0,3,0.6666666666666666,1,0.8571428571428571,80.0,4.0,4.0,4.5,4,5.0
1998,40,0,1,0.75,3,3.0,3,0.6666666666666666,3,0.8571428571428571,70.0,5.0,3.0,3.75,7,3.0
517,53,1,0,0.5,5,3.0,3,0.5416666666666667,1,0.8571428571428571,80.0,4.0,5.0,6.25,5,2.0
208,27,1,0,0.4285714285714285,2,1.0,3,0.5833333333333333,6,1.0,70.0,5.0,4.0,3.75,5,6.0
2246,49,1,0,0.125,5,,3,0.5,1,0.8571428571428571,70.0,4.0,4.0,1.25,4,7.0
1627,28,0,0,0.375,2,2.0,2,0.4166666666666666,1,0.8571428571428571,70.0,5.0,5.0,2.25,5,4.0
1759,64,0,0,0.625,5,,2,0.2916666666666666,1,0.5714285714285714,60.0,6.0,5.0,3.5,5,4.0
822,26,1,0,0.25,2,3.0,2,0.2083333333333333,3,0.7142857142857143,60.0,3.0,5.0,4.5,6,3.0
1020,48,0,0,0.625,5,2.0,3,0.2916666666666666,1,1.0,80.0,6.0,6.0,4.25,5,4.0
1604,46,1,0,0.375,5,1.0,2,0.25,5,1.0,90.0,6.0,6.0,3.25,4,4.0
1072,58,1,0,0.625,3,3.0,2,0.1666666666666666,1,0.8571428571428571,90.0,4.0,4.0,5.25,5,4.0
682,64,1,0,0.5,5,1.0,2,0.5,1,0.7142857142857143,90.0,5.0,6.0,4.0,5,4.0
1745,51,0,0,0.5,5,,1,0.6666666666666666,1,0.8571428571428571,40.0,3.0,2.0,3.25,5,4.0
284,50,0,0,0.375,4,2.0,3,0.3333333333333333,5,0.7142857142857143,30.0,5.0,5.0,3.5,2,3.0
931,27,0,0,0.125,3,,1,0.0833333333333333,1,0.4285714285714285,40.0,2.0,1.0,3.5,3,5.0
1651,26,0,1,0.25,3,2.0,2,0.5416666666666667,5,0.7142857142857143,70.0,4.0,5.0,5.0,3,5.0
1856,52,0,0,0.625,3,1.0,1,0.8333333333333333,8,0.7142857142857143,90.0,4.0,3.0,4.75,3,4.0
955,52,0,0,0.125,5,1.0,2,0.4166666666666666,6,0.5714285714285714,50.0,3.0,3.0,2.5,6,4.0
1769,27,0,0,0.5,4,1.0,2,0.8333333333333333,8,0.7142857142857143,40.0,5.0,5.0,4.5,6,6.0
1300,70,1,0,0.375,5,2.0,3,0.5,1,0.7142857142857143,90.0,4.0,7.0,3.75,6,5.0
2089,61,1,0,0.5,5,,1,0.4583333333333333,8,0.7142857142857143,80.0,2.0,2.0,4.75,5,7.0
190,51,1,1,0.375,3,1.0,3,0.6666666666666666,1,0.8571428571428571,90.0,5.0,5.0,4.5,5,3.0
111,46,1,0,0.5,4,3.0,2,0.5833333333333333,1,0.8571428571428571,100.0,5.0,6.0,4.75,1,5.0
2260,27,1,0,0.0,2,,1,0.0,1,0.2857142857142857,20.0,2.0,3.0,2.0,5,5.0
2257,29,0,0,0.4,5,,1,0.3333333333333333,1,0.8571428571428571,90.0,4.0,4.0,3.0,5,6.0
2155,50,0,0,0.0,5,,1,0.2916666666666666,4,0.5714285714285714,30.0,2.0,1.0,3.5,4,
544,50,0,0,0.625,5,3.0,2,0.5,1,1.0,70.0,4.0,5.0,4.0,5,4.0
1264,43,1,0,0.25,5,3.0,2,0.0833333333333333,1,0.7142857142857143,90.0,4.0,3.0,3.25,3,4.0
2148,33,1,0,1.0,4,3.0,2,0.8333333333333333,1,1.0,90.0,5.0,6.0,3.5,6,4.0
2329,35,1,0,0.5,4,2.0,3,0.7083333333333333,8,1.0,100.0,5.0,6.0,5.75,6,5.0
2265,30,0,0,0.0,1,,1,0.8333333333333333,1,0.4285714285714285,40.0,4.0,2.0,4.75,3,4.0
1852,21,1,0,0.0,2,,1,0.4583333333333333,1,0.8571428571428571,80.0,5.0,2.0,2.0,5,7.0
760,25,1,0,0.2857142857142857,2,1.0,1,0.25,1,0.8571428571428571,90.0,4.0,3.0,4.75,5,4.0
108,34,1,0,0.375,2,3.0,1,0.125,7,0.8571428571428571,80.0,2.0,4.0,1.75,6,5.0
2058,54,0,0,0.625,2,1.0,2,0.6666666666666667,2,0.5714285714285714,40.0,2.0,2.0,4.5,5,4.0
308,52,1,0,0.125,5,,2,0.5,5,0.8571428571428571,50.0,3.0,4.0,5.25,4,6.0
1152,35,1,0,0.25,3,,1,0.4166666666666666,2,0.8571428571428571,70.0,2.0,3.0,3.75,6,4.0
1424,38,1,0,0.5,3,2.0,2,0.6666666666666666,1,0.4285714285714285,70.0,4.0,4.0,5.25,5,6.0
1373,33,1,0,0.5,5,3.0,2,0.5833333333333333,1,0.7142857142857143,70.0,4.0,5.0,4.25,5,3.0
2147,32,1,0,0.125,5,,1,0.5,1,0.7142857142857143,40.0,2.0,2.0,2.0,4,5.0
10,42,1,0,0.25,5,3.0,2,0.5,1,1.0,100.0,6.0,6.0,3.5,3,6.0
1166,19,0,0,0.125,1,2.0,1,0.3333333333333333,1,0.5714285714285714,70.0,3.0,2.0,3.75,5,3.0
1180,59,1,0,0.5,5,1.0,2,0.2916666666666666,1,0.7142857142857143,80.0,3.0,5.0,4.75,5,2.0
1131,26,0,1,0.375,3,2.0,2,0.6666666666666666,1,1.0,70.0,6.0,6.0,5.25,6,4.0
695,46,1,0,0.375,3,,1,0.3333333333333333,5,0.5714285714285714,60.0,3.0,2.0,1.25,1,7.0
2081,42,1,1,0.375,5,,3,0.6666666666666666,1,1.0,100.0,6.0,5.0,3.0,6,6.0
1394,23,0,0,0.125,4,1.0,1,0.5833333333333334,1,1.0,90.0,3.0,3.0,1.0,3,5.0
593,36,0,0,0.25,3,,1,0.2083333333333333,5,0.7142857142857143,50.0,1.0,1.0,1.75,4,5.0
1081,30,1,0,0.8333333333333334,4,3.0,2,0.3333333333333333,1,0.8571428571428571,80.0,4.0,5.0,3.5,5,5.0
219,44,1,0,0.625,5,3.0,3,0.3333333333333333,1,0.8571428571428571,90.0,6.0,6.0,4.75,6,4.0
1202,39,1,0,0.375,4,1.0,2,0.5833333333333333,3,0.7142857142857143,60.0,4.0,4.0,4.75,3,3.0
2027,49,1,0,0.5,5,3.0,3,0.5833333333333334,1,1.0,100.0,7.0,7.0,2.0,7,6.0
1187,41,0,0,0.5,4,1.0,2,0.5833333333333333,1,0.7142857142857143,50.0,4.0,4.0,4.25,5,3.0
369,40,0,0,1.0,4,3.0,2,0.375,1,1.0,80.0,5.0,5.0,3.75,5,5.0
799,43,0,0,0.375,5,,1,0.4583333333333333,1,0.7142857142857143,40.0,3.0,2.0,1.25,2,7.0
1780,34,1,0,0.375,4,1.0,1,0.5833333333333334,1,0.8571428571428571,80.0,4.0,3.0,2.75,4,5.0
1948,43,0,0,0.25,2,1.0,2,0.25,8,1.0,60.0,1.0,3.0,4.25,4,4.0
1939,61,1,0,0.625,5,3.0,3,0.25,1,1.0,90.0,4.0,6.0,1.75,4,7.0
2146,36,1,0,0.5,5,3.0,2,0.2916666666666666,1,0.7142857142857143,80.0,5.0,5.0,2.25,5,5.0
1098,59,1,0,0.25,5,3.0,3,0.4166666666666666,5,0.8571428571428571,90.0,6.0,5.0,3.5,2,6.0
1068,29,1,0,0.375,4,2.0,3,0.25,7,0.5714285714285714,70.0,5.0,5.0,3.75,4,6.0
351,45,1,0,0.375,5,1.0,2,0.4583333333333333,1,0.8571428571428571,90.0,5.0,3.0,5.25,6,5.0
1013,34,1,0,0.5,4,1.0,2,0.625,1,0.7142857142857143,70.0,4.0,5.0,2.5,5,4.0
1882,32,1,0,0.375,2,1.0,2,0.5,5,0.5714285714285714,10.0,1.0,2.0,3.5,3,4.0
1603,70,1,0,0.5,5,2.0,3,0.5,1,0.8571428571428571,90.0,7.0,6.0,5.0,6,7.0
354,60,1,0,0.375,5,1.0,2,0.5833333333333333,5,0.7142857142857143,50.0,5.0,5.0,5.0,5,7.0
1978,55,1,0,0.375,5,1.0,3,0.3333333333333333,1,0.8571428571428571,90.0,6.0,5.0,4.0,5,4.0
419,20,1,0,0.2857142857142857,2,2.0,3,0.5833333333333333,4,0.5714285714285714,20.0,3.0,2.0,3.5,5,7.0
1248,44,1,1,0.375,5,3.0,3,0.2083333333333333,1,1.0,50.0,5.0,6.0,3.25,5,5.0
2218,57,1,0,0.375,3,1.0,3,0.7083333333333333,1,0.8571428571428571,70.0,5.0,6.0,4.75,5,5.0
228,35,1,0,0.375,4,1.0,2,0.2083333333333333,1,0.8571428571428571,80.0,3.0,2.0,5.0,5,6.0
527,31,0,1,0.5,5,2.0,3,0.125,1,0.5714285714285714,30.0,5.0,5.0,2.5,5,5.0
480,29,0,0,0.125,2,2.0,0,0.4583333333333333,1,0.5714285714285714,10.0,1.0,1.0,1.25,1,6.0
687,22,1,0,0.5,3,2.0,3,0.3333333333333333,1,0.7142857142857143,70.0,6.0,6.0,5.25,5,5.0
963,38,1,0,0.25,3,,1,0.1666666666666666,9,0.4285714285714285,0.0,1.0,1.0,2.0,5,4.0
1382,30,0,0,0.25,4,2.0,2,0.3333333333333333,1,0.8571428571428571,80.0,3.0,4.0,2.75,5,4.0
1075,48,1,0,0.625,4,2.0,3,0.5833333333333333,2,0.8571428571428571,100.0,5.0,5.0,4.75,5,4.0
551,35,0,0,0.4,1,2.0,1,0.2916666666666666,4,0.5714285714285714,20.0,2.0,2.0,3.0,2,6.0
2242,46,1,0,0.125,1,,1,0.0,1,0.8571428571428571,80.0,4.0,6.0,1.0,5,4.0
1729,33,0,0,0.375,3,1.0,2,0.3333333333333333,1,0.8571428571428571,30.0,3.0,3.0,4.25,3,4.0
1224,55,1,0,0.375,5,1.0,2,0.5833333333333334,1,0.8571428571428571,100.0,5.0,5.0,3.75,6,4.0
468,39,1,0,0.5,5,3.0,2,0.5833333333333333,1,1.0,90.0,4.0,7.0,4.25,5,4.0
1626,38,1,0,0.125,3,3.0,3,0.3333333333333333,1,1.0,100.0,5.0,7.0,4.5,4,3.0
482,48,1,0,0.375,3,2.0,3,0.125,4,0.8571428571428571,80.0,4.0,6.0,2.0,7,5.0
528,34,0,0,0.0,1,,0,0.3333333333333333,4,0.4285714285714285,0.0,1.0,1.0,3.25,4,3.0
1086,70,0,0,0.25,3,1.0,3,0.2916666666666666,1,0.8571428571428571,70.0,2.0,5.0,4.0,1,5.0
2186,37,1,0,0.5,5,1.0,2,0.4583333333333333,1,0.8571428571428571,70.0,5.0,5.0,2.25,5,4.0
2243,24,0,0,0.5,1,1.0,2,0.2083333333333333,4,0.7142857142857143,70.0,5.0,3.0,1.0,3,6.0
124,25,0,1,0.5,3,1.0,2,0.0833333333333333,1,1.0,90.0,5.0,5.0,1.25,5,4.0
749,34,0,0,0.25,4,1.0,1,0.2083333333333333,1,0.8571428571428571,60.0,2.0,3.0,4.25,3,3.0
1094,46,1,0,0.4285714285714285,4,2.0,2,0.3333333333333333,7,0.8571428571428571,90.0,5.0,6.0,5.0,5,5.0
1819,48,1,0,0.625,5,3.0,3,0.4166666666666666,1,0.8571428571428571,100.0,7.0,6.0,3.75,7,4.0
1834,32,0,0,0.625,2,1.0,2,0.5833333333333334,2,0.7142857142857143,60.0,4.0,6.0,4.0,3,4.0
1770,48,1,1,0.375,4,1.0,2,0.6666666666666666,6,0.5714285714285714,80.0,6.0,6.0,4.0,5,5.0
582,43,1,1,0.5,3,3.0,1,0.6666666666666666,4,1.0,80.0,5.0,6.0,4.75,3,7.0
318,33,1,0,0.25,3,2.0,2,0.2916666666666666,1,0.8571428571428571,70.0,3.0,3.0,1.0,3,4.0
829,40,1,1,0.75,5,3.0,3,0.9166666666666669,1,0.8571428571428571,100.0,5.0,5.0,1.0,6,5.0
1279,41,1,0,0.5,4,2.0,2,0.8333333333333333,1,0.8571428571428571,100.0,3.0,4.0,5.5,4,3.0
115,38,0,0,0.125,3,1.0,2,0.2083333333333333,5,0.4285714285714285,50.0,4.0,3.0,2.75,4,2.0
1299,40,1,1,0.375,5,1.0,3,0.3333333333333333,1,1.0,90.0,5.0,6.0,4.75,4,4.0
672,37,1,0,0.25,2,1.0,0,0.0,1,0.7142857142857143,90.0,4.0,4.0,2.25,4,3.0
1429,34,1,0,0.375,2,2.0,3,0.9166666666666669,8,0.4285714285714285,70.0,5.0,5.0,5.0,7,1.0
646,37,0,0,0.125,1,,1,0.5833333333333333,1,0.7142857142857143,30.0,3.0,5.0,4.25,5,5.0
958,40,0,0,0.0,4,1.0,2,0.375,5,0.5714285714285714,30.0,2.0,2.0,2.75,5,6.0
2048,40,1,0,0.375,4,,1,0.7083333333333333,1,1.0,80.0,2.0,2.0,5.0,3,4.0
21,32,0,0,0.375,3,1.0,1,0.3333333333333333,1,0.7142857142857143,80.0,5.0,5.0,3.75,5,4.0
523,34,1,0,0.1666666666666666,5,,1,0.2083333333333333,1,1.0,70.0,3.0,2.0,1.5,2,5.0
594,44,1,0,0.25,3,3.0,3,0.2083333333333333,1,0.8571428571428571,70.0,5.0,6.0,5.5,5,6.0
1036,30,1,0,0.75,3,2.0,2,0.75,1,0.5714285714285714,70.0,6.0,6.0,4.5,5,5.0
1994,32,0,0,0.375,4,1.0,2,0.5833333333333334,5,0.4285714285714285,20.0,2.0,1.0,3.25,1,4.0
1425,38,1,0,0.375,3,3.0,2,0.1666666666666666,3,0.5714285714285714,70.0,6.0,6.0,4.75,5,5.0
1235,39,1,0,0.75,4,2.0,2,0.5833333333333333,1,0.7142857142857143,90.0,6.0,5.0,5.25,5,4.0
1909,44,1,1,0.625,5,,3,0.2083333333333333,5,1.0,60.0,4.0,5.0,3.5,5,6.0
1598,56,0,0,0.125,3,1.0,1,0.4166666666666666,1,0.8571428571428571,70.0,4.0,4.0,3.5,5,3.0
2302,42,0,0,0.625,4,2.0,2,0.4166666666666666,1,0.7142857142857143,80.0,4.0,5.0,3.75,5,4.0
259,39,1,0,0.125,4,2.0,3,0.0833333333333333,1,0.7142857142857143,80.0,5.0,6.0,2.25,4,5.0
2034,28,0,0,0.25,1,,2,0.25,4,0.5714285714285714,40.0,3.0,5.0,3.75,5,4.0
2195,46,1,1,0.375,3,2.0,0,0.2083333333333333,1,0.8571428571428571,50.0,4.0,3.0,2.0,6,4.0
2207,47,0,1,0.75,4,2.0,3,0.25,4,0.8571428571428571,60.0,2.0,2.0,5.5,6,4.0
686,29,1,1,0.625,4,2.0,3,0.3333333333333333,1,0.7142857142857143,80.0,5.0,5.0,3.5,4,6.0
359,56,0,0,0.0,5,,0,0.5416666666666667,5,0.8571428571428571,60.0,2.0,1.0,3.5,5,4.0
500,49,1,0,0.375,5,2.0,3,0.5833333333333333,1,0.8571428571428571,60.0,4.0,5.0,4.75,5,6.0
1755,28,1,0,0.25,2,1.0,2,0.4583333333333333,1,0.5714285714285714,30.0,3.0,3.0,5.0,5,4.0
184,49,1,0,0.25,5,2.0,2,0.4583333333333333,1,0.8571428571428571,50.0,2.0,6.0,4.0,5,3.0
1618,57,0,1,0.25,5,,2,0.4583333333333333,1,0.7142857142857143,50.0,5.0,5.0,4.0,6,4.0
1398,29,1,0,0.25,1,1.0,1,0.0,8,0.8571428571428571,80.0,3.0,1.0,1.25,5,5.0
256,60,0,0,0.125,1,,1,0.25,5,0.7142857142857143,80.0,2.0,2.0,5.5,3,3.0
1291,46,1,0,0.25,5,1.0,1,0.8333333333333333,1,0.8571428571428571,50.0,3.0,3.0,3.75,4,4.0
1868,45,0,0,0.375,3,2.0,3,0.2916666666666666,7,0.7142857142857143,60.0,4.0,3.0,3.5,5,5.0
405,22,0,1,0.25,2,1.0,1,0.2916666666666666,5,0.1428571428571428,50.0,3.0,3.0,3.25,2,3.0
434,45,0,0,0.125,3,1.0,1,0.2083333333333333,1,0.7142857142857143,60.0,2.0,3.0,5.0,6,4.0
1943,50,1,0,0.375,4,2.0,1,0.3333333333333333,1,0.5714285714285714,0.0,1.0,4.0,1.0,1,5.0
1485,54,1,0,0.25,5,1.0,3,0.0833333333333333,1,1.0,60.0,5.0,6.0,3.25,3,6.0
1231,54,1,0,0.5,3,2.0,2,0.0,1,1.0,100.0,4.0,6.0,5.0,3,7.0
595,53,0,0,0.75,5,1.0,2,0.2083333333333333,1,1.0,80.0,4.0,5.0,4.0,4,4.0
939,28,1,0,0.375,5,3.0,2,0.5833333333333333,1,0.7142857142857143,80.0,5.0,5.0,4.0,3,6.0
71,29,1,1,0.375,3,3.0,2,0.2083333333333333,1,0.8571428571428571,60.0,6.0,5.0,3.25,3,7.0
45,24,1,0,0.375,1,3.0,2,0.1666666666666666,1,0.8571428571428571,70.0,4.0,5.0,4.25,5,5.0
2263,62,0,0,0.5,5,1.0,2,0.5833333333333333,1,0.7142857142857143,50.0,3.0,3.0,1.75,5,7.0
828,23,1,1,0.5,2,2.0,2,0.1666666666666666,1,0.7142857142857143,80.0,5.0,4.0,3.5,3,5.0
467,56,1,0,0.375,5,3.0,2,0.7083333333333333,1,0.8571428571428571,80.0,4.0,5.0,4.25,3,4.0
2131,50,0,0,0.375,2,2.0,2,0.2083333333333333,8,0.7142857142857143,60.0,4.0,3.0,3.75,5,4.0
17,59,0,1,0.375,5,1.0,2,0.4166666666666666,1,1.0,80.0,5.0,5.0,4.0,5,5.0
1723,26,0,0,0.25,2,1.0,2,0.3333333333333333,1,0.2857142857142857,60.0,4.0,5.0,3.0,4,6.0
2138,22,0,0,0.0,5,,1,0.5833333333333333,5,0.5714285714285714,70.0,4.0,2.0,3.25,2,6.0
2059,59,0,0,0.25,4,2.0,3,0.0833333333333333,5,1.0,90.0,5.0,6.0,4.25,5,3.0
986,50,1,0,0.625,5,2.0,3,0.2916666666666666,1,1.0,90.0,5.0,5.0,3.5,3,4.0
433,27,0,0,0.25,2,,1,0.0833333333333333,1,1.0,90.0,5.0,5.0,4.0,4,5.0
2309,74,1,0,0.25,5,2.0,3,0.3333333333333333,1,0.8571428571428571,90.0,5.0,6.0,4.25,7,3.0
827,25,1,0,0.3333333333333333,3,3.0,2,0.5416666666666666,1,0.7142857142857143,70.0,5.0,2.0,4.25,7,7.0
99,27,0,1,0.5,4,3.0,3,0.7916666666666667,1,1.0,90.0,5.0,3.0,3.0,6,3.0
532,47,0,0,0.375,5,1.0,1,0.125,1,1.0,90.0,6.0,5.0,2.0,5,6.0
900,45,1,0,0.5,5,3.0,3,0.25,1,0.8571428571428571,80.0,5.0,6.0,2.0,5,5.0
1549,62,0,0,0.375,5,1.0,3,0.0833333333333333,1,0.7142857142857143,90.0,5.0,6.0,4.0,5,4.0
981,53,1,0,0.75,5,3.0,3,0.25,1,1.0,90.0,6.0,6.0,4.0,5,4.0
305,61,0,0,0.3333333333333333,5,,3,0.2083333333333333,1,1.0,80.0,5.0,5.0,5.0,4,3.0
2355,65,0,0,0.7142857142857143,5,1.0,3,0.3333333333333333,1,0.7142857142857143,50.0,5.0,5.0,4.0,6,4.0
946,54,0,1,0.25,5,,3,0.3333333333333333,1,0.7142857142857143,30.0,4.0,4.0,4.5,2,7.0
1401,53,1,1,0.5,4,3.0,3,0.2083333333333333,1,0.7142857142857143,80.0,7.0,5.0,4.5,6,4.0
1637,49,1,0,0.5,3,3.0,3,0.3333333333333333,2,0.7142857142857143,80.0,4.0,5.0,3.75,5,4.0
661,29,1,0,0.25,4,1.0,3,0.4166666666666666,1,0.8571428571428571,80.0,6.0,5.0,3.75,4,6.0
1512,51,0,1,0.625,3,1.0,2,0.5833333333333333,1,0.5714285714285714,60.0,4.0,4.0,4.75,2,4.0
2351,47,1,0,0.625,5,3.0,1,0.5833333333333333,1,0.8571428571428571,100.0,5.0,5.0,4.25,3,6.0
32,26,0,0,0.5,4,2.0,1,0.25,3,0.8571428571428571,90.0,2.0,1.0,3.0,6,4.0
1145,48,0,0,0.25,3,2.0,2,0.3333333333333333,1,1.0,80.0,5.0,5.0,3.25,4,4.0
2387,42,0,0,0.1666666666666666,3,1.0,0,0.4166666666666666,1,0.5714285714285714,20.0,1.0,2.0,5.0,3,5.0
1758,32,1,0,0.25,4,1.0,2,0.2083333333333333,2,0.7142857142857143,90.0,4.0,4.0,3.75,2,7.0
631,39,0,0,0.625,5,3.0,2,0.375,1,1.0,20.0,4.0,3.0,4.75,4,6.0
