participantId,wave,session_id,eval_start,persona_ai1,persona_ai2,dual_condition,side_assignment,pre_active_m2_ann,post_active_m2_ann
2353,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0051064646657799,-0.0051064646657799
1361,wave2,14,2026-05-24,S-Seeking,E-Seeking,dual_opposition,opposition_above,0.0189910969759406,0.0232058342371555
1814,wave2,14,2026-05-24,Neutral,E-Seeking,dual_opposition,opposition_above,-0.0463644337321327,-0.0310579401638336
2216,wave2,14,2026-05-24,Neutral,E-Seeking,dual_opposition,opposition_above,-0.0073446096313655,-0.0073446096313655
1521,wave2,14,2026-05-24,E-Seeking,E-Seeking,dual_opposition,opposition_above,-0.056523591384586,-0.056523591384586
1422,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0508868516763284,-0.0467248696527474
2082,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,0.0038898507627122,0.0038898507627122
1509,wave2,14,2026-05-24,S-Seeking,E-Seeking,dual_opposition,opposition_above,-0.0142343450934977,-0.0142343450934977
57,wave2,14,2026-05-24,S-Seeking,E-Seeking,dual_opposition,opposition_above,0.0020532553395157,-0.0108537850348449
1454,wave2,14,2026-05-24,E-Averse,E-Averse,dual_opposition,opposition_below,-0.0379521062078699,-0.0379521062078699
15,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0616185175649345,-0.0568004439483709
296,wave2,14,2026-05-24,S-Averse,E-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0150136592940902,-0.0150136592940902
1157,wave2,14,2026-05-24,E-Averse,S-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0274383672946494,0.0113836507886231
1265,wave2,14,2026-05-24,Neutral,Neutral,dual_opposition,opposition_above,-0.029499061948631,-0.0362619686072536
66,wave2,14,2026-05-24,S-Seeking,S-Averse,dual_balanced,ai1_seeking_ai2_averse,0.014672029927291,-0.0383532524257069
1877,wave2,14,2026-05-24,Neutral,E-Seeking,dual_opposition,opposition_above,0.0010567716825938,-0.0179059040786474
2024,wave2,14,2026-05-24,S-Averse,S-Averse,dual_opposition,opposition_above,-0.0387212091981677,-0.0103046063897264
1038,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0153030104855478,-0.0117345381759651
1324,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0275379679916898,-0.0167670303796625
1596,wave2,14,2026-05-24,S-Seeking,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0433934278898178,-0.0077938245895863
2210,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0165970894295434,-0.0147627232958535
429,wave2,14,2026-05-24,E-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0042625115661908,0.0291077974000375
1990,wave2,14,2026-05-24,S-Seeking,Neutral,dual_opposition,opposition_above,-0.000743404272237,-0.0091347814823904
1794,wave2,14,2026-05-24,Neutral,S-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0306411604652631,-0.0306411604652631
832,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0562909603443832,-0.0322977345039805
34,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0187385652749055,-0.0162826233311163
1333,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0200931042926238,-0.0155018350505992
777,wave2,14,2026-05-24,Neutral,Neutral,dual_opposition,opposition_below,0.0057888321777798,0.0061801409900391
61,wave2,14,2026-05-24,S-Averse,E-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0106718901743133,-0.0014543354806585
1288,wave2,14,2026-05-24,Neutral,Neutral,dual_opposition,opposition_above,0.0107025392801207,0.0071190460683916
1661,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0611523087309053,-0.0611523087309053
658,wave2,14,2026-05-24,E-Averse,S-Averse,dual_opposition,opposition_below,0.0025715560342363,0.0002021828255187
336,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0577892134028335,-0.0577892134028335
72,wave2,14,2026-05-24,Neutral,S-Averse,dual_opposition,opposition_below,0.0160663168648345,-0.0048898146830839
1377,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0207058099469915,-0.0192006475825907
209,wave2,14,2026-05-24,E-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0141014184381725,0.0180222331532668
905,wave2,14,2026-05-24,E-Seeking,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0644595569064701,-0.0644595569064701
969,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,0.0020135043326044,0.0020135043326044
1194,wave2,14,2026-05-24,Neutral,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0310175904027652,-0.0134837906010565
2152,wave2,14,2026-05-24,Neutral,S-Seeking,dual_opposition,opposition_above,-0.0516101120615737,-0.0311688019307256
387,wave2,14,2026-05-24,S-Averse,S-Seeking,dual_opposition,opposition_below,-0.0380226474284882,-0.0562836518179529
82,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,0.0035849255654651,0.0035849255654651
192,wave2,14,2026-05-24,E-Seeking,S-Averse,dual_opposition,opposition_above,-0.0095188056450383,-0.0095188056450383
1875,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0071283522773519,-0.0039359925606726
2163,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0175096495255469,-0.0208398227348553
1418,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0351141314966939,-0.0196485450079752
706,wave2,14,2026-05-24,S-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,0.0098349033579136,0.0021814872491884
291,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0306456298444716,-0.0524046077242973
2221,wave2,14,2026-05-24,E-Averse,Neutral,dual_balanced,ai1_averse_ai2_seeking,-0.0423829886626494,-0.0045176386518426
2013,wave2,14,2026-05-24,S-Seeking,E-Averse,dual_balanced,ai1_seeking_ai2_averse,0.001139717875533,0.0032275890614959
11,wave2,14,2026-05-24,Neutral,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0452006256876874,-0.0273346850822464
1027,wave2,14,2026-05-24,E-Averse,Neutral,dual_balanced,ai1_averse_ai2_seeking,-0.0123550055961991,-0.0123550055961991
577,wave2,14,2026-05-24,S-Seeking,S-Seeking,dual_opposition,opposition_above,-0.0349650464053715,-0.0444863779470251
1657,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0145884591971076,-0.0077406713552497
2269,wave2,14,2026-05-24,Neutral,E-Seeking,dual_opposition,opposition_above,0.0038340212952898,0.0038340212952898
303,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0135757621459541,-0.0135757621459541
2021,wave2,14,2026-05-24,Neutral,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0106757023335112,-0.0031150293774829
1518,wave2,14,2026-05-24,E-Seeking,S-Seeking,dual_opposition,opposition_above,-0.0208660623406231,-0.0011598158555165
667,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,0.0013647198716398,0.0024368918536773
2111,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0513876378437007,-0.0563767309713906
758,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0226523316650922,-0.0252717894062576
1474,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0097967177447849,-0.0115313776965319
753,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,0.0070812372243759,-0.007387890130144
580,wave2,14,2026-05-24,Neutral,E-Averse,dual_opposition,opposition_below,-0.0261234720831161,-0.0199311137147853
2371,wave2,14,2026-05-24,Default,Default,dual_balanced,fallback_default_endpoint,-0.0255851709004546,-0.0324911461775637
858,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0202286045916558,-0.0151573258616073
1879,wave2,14,2026-05-24,Neutral,E-Averse,dual_opposition,opposition_below,0.0135353139209868,0.0514779514835674
230,wave2,14,2026-05-24,S-Seeking,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.039472620478685,-0.0593800259587835
1760,wave2,14,2026-05-24,S-Averse,E-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.002432672643601,-0.0436868108029723
691,wave2,14,2026-05-24,Neutral,Neutral,dual_opposition,opposition_above,0.0064428257400715,-0.0093044786565726
2250,wave2,14,2026-05-24,S-Averse,S-Averse,dual_opposition,opposition_above,-0.0086137547368822,-0.0221323287967749
1595,wave2,14,2026-05-24,E-Averse,S-Seeking,dual_balanced,ai1_averse_ai2_seeking,0.0009869290546848,0.0009869290546848
1395,wave2,14,2026-05-24,Neutral,E-Averse,dual_balanced,ai1_seeking_ai2_averse,0.0088425012727231,0.0088425012727231
200,wave2,14,2026-05-24,Neutral,Neutral,dual_opposition,opposition_below,0.0018081596509473,0.0018081596509473
1044,wave2,14,2026-05-24,E-Averse,Neutral,dual_opposition,opposition_below,-0.042643044521593,-0.042643044521593
1053,wave2,14,2026-05-24,Neutral,E-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0532714388284526,-0.0495636283580697
1037,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0083298799364492,-0.0137003128204032
872,wave2,14,2026-05-24,S-Averse,S-Averse,dual_opposition,opposition_below,-0.0671491343953876,-0.067193822276811
1859,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0140455974344728,-0.0455463541807054
1246,wave2,14,2026-05-24,Default,Default,dual_balanced,fallback_default_endpoint,-0.0093937383575644,-0.0073466145485273
2029,wave2,14,2026-05-24,Neutral,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0327486970040678,-0.0167069935199542
1798,wave2,14,2026-05-24,E-Averse,S-Seeking,dual_balanced,ai1_averse_ai2_seeking,0.0116813258662071,0.0093486447707105
173,wave2,14,2026-05-24,Neutral,Neutral,dual_opposition,opposition_above,0.0111954728059065,0.0152291254602862
2240,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0001052471176221,-0.018570124235535
414,wave2,14,2026-05-24,Neutral,S-Seeking,dual_opposition,opposition_above,-0.0426238086935614,-0.0371831941510914
1765,wave2,14,2026-05-24,E-Seeking,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0641165131864409,-0.062857670439224
242,wave2,14,2026-05-24,E-Averse,Neutral,dual_opposition,opposition_below,-0.0571239225017408,-0.0532628536080886
1560,wave2,14,2026-05-24,E-Averse,E-Seeking,dual_balanced,ai1_averse_ai2_seeking,0.0212434768593565,0.0273612176952543
1826,wave2,14,2026-05-24,E-Averse,S-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0165577789714236,-0.0271599822555137
1602,wave2,14,2026-05-24,E-Seeking,S-Seeking,dual_opposition,opposition_above,-0.0195484208138391,-0.0344009003349653
1580,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0534400617946834,-0.0551004577979709
263,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0394244962285341,-0.0508574879743205
707,wave2,14,2026-05-24,E-Averse,S-Averse,dual_opposition,opposition_below,-0.0480259839757179,0.0098414323649421
1016,wave2,14,2026-05-24,S-Averse,S-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0197085150535863,-0.0197085150535863
2046,wave2,14,2026-05-24,Neutral,Neutral,dual_opposition,opposition_above,-0.0226142415764732,-0.020685851243392
237,wave2,14,2026-05-24,S-Averse,E-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0628754186745165,-0.0628274805541174
2079,wave2,14,2026-05-24,Neutral,E-Averse,dual_balanced,ai1_seeking_ai2_averse,0.0062739269962058,0.0144653028749131
158,wave2,14,2026-05-24,E-Seeking,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0039205668292582,-0.0307076628012688
714,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0232627901252273,-0.012654603422667
1339,wave2,14,2026-05-24,E-Averse,S-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0141066579698229,-0.0141066579698229
638,wave2,14,2026-05-24,S-Averse,S-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0424647849432283,-0.0424647849432283
413,wave2,14,2026-05-24,S-Averse,Neutral,dual_opposition,opposition_below,-0.0399243788492977,-0.0422455114909183
2165,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0266815920851064,-0.0505064620387037
1988,wave2,14,2026-05-24,E-Averse,E-Seeking,dual_balanced,ai1_averse_ai2_seeking,-0.0457921671849968,-0.0224458436260375
418,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0313453861067455,-0.0282035893737668
1970,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0483345961957732,-0.0410960398160031
2054,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0065728843342416,-0.0125058700247742
1960,wave2,14,2026-05-24,Default,Default,dual_balanced,fallback_default_endpoint,0.0041503384343896,0.009523516710644
6,wave2,14,2026-05-24,S-Seeking,E-Seeking,dual_opposition,opposition_above,-0.0228384734613789,-0.0375344150111664
1393,wave2,14,2026-05-24,Default,Default,dual_nonbiased,,-0.0121189753753051,-0.0123287354533835
771,wave2,14,2026-05-24,S-Seeking,S-Averse,dual_balanced,ai1_seeking_ai2_averse,-0.0003972563407912,0.0168335329018292
81,wave2,14,2026-05-24,Default,Default,dual_balanced,fallback_default_endpoint,0.0009871540771451,0.0036783825808695
